"","ModelIdx","competeIdx","type","addnum","updatatime"
"","2409","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","2409","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","2409","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","63","63","fullbitautoinfo","0","2017-9-19"
"","63","670","fullbitautoinfo","0","2017-9-19"
"","63","1219","fullbitautoinfo","0","2017-9-19"
"","63","73","fullbitautoinfo","0","2017-9-19"
"","63","64","fullbitautoinfo","0","2017-9-19"
"","1209","1204","fullbitautoinfo","0","2017-9-19"
"","1209","64","fullbitautoinfo","0","2017-9-19"
"","1209","66","fullbitautoinfo","0","2017-9-19"
"","1209","2197","fullbitautoinfo","0","2017-9-19"
"","1209","1219","fullbitautoinfo","0","2017-9-19"
"","1990","833","bitautoinfoaddseginfo","5","2017-9-19"
"","1990","2277","bitautoinfoaddseginfo","5","2017-9-19"
"","1990","1858","bitautoinfoaddseginfo","5","2017-9-19"
"","1990","2341","bitautoinfoaddseginfo","5","2017-9-19"
"","1990","1931","bitautoinfoaddseginfo","5","2017-9-19"
"","1991","1204","fullbitautoinfo","0","2017-9-19"
"","1991","64","fullbitautoinfo","0","2017-9-19"
"","1991","66","fullbitautoinfo","0","2017-9-19"
"","1991","2197","fullbitautoinfo","0","2017-9-19"
"","1991","1219","fullbitautoinfo","0","2017-9-19"
"","64","64","fullbitautoinfo","0","2017-9-19"
"","64","1122","fullbitautoinfo","0","2017-9-19"
"","64","976","fullbitautoinfo","0","2017-9-19"
"","64","1122","fullbitautoinfo","0","2017-9-19"
"","64","622","fullbitautoinfo","0","2017-9-19"
"","65","64","fullbitautoinfo","0","2017-9-19"
"","65","66","fullbitautoinfo","0","2017-9-19"
"","65","68","fullbitautoinfo","0","2017-9-19"
"","65","1122","fullbitautoinfo","0","2017-9-19"
"","65","1126","fullbitautoinfo","0","2017-9-19"
"","66","20","fullbitautoinfo","0","2017-9-19"
"","66","1122","fullbitautoinfo","0","2017-9-19"
"","66","64","fullbitautoinfo","0","2017-9-19"
"","66","65","fullbitautoinfo","0","2017-9-19"
"","66","1126","fullbitautoinfo","0","2017-9-19"
"","67","1126","fullbitautoinfo","0","2017-9-19"
"","67","1123","fullbitautoinfo","0","2017-9-19"
"","67","348","fullbitautoinfo","0","2017-9-19"
"","67","1123","fullbitautoinfo","0","2017-9-19"
"","67","1549","fullbitautoinfo","0","2017-9-19"
"","68","65","fullbitautoinfo","0","2017-9-19"
"","68","1126","fullbitautoinfo","0","2017-9-19"
"","68","75","fullbitautoinfo","0","2017-9-19"
"","68","1126","fullbitautoinfo","0","2017-9-19"
"","68","1308","fullbitautoinfo","0","2017-9-19"
"","69","680","fullbitautoinfo","0","2017-9-19"
"","69","23","fullbitautoinfo","0","2017-9-19"
"","69","654","fullbitautoinfo","0","2017-9-19"
"","69","1085","fullbitautoinfo","0","2017-9-19"
"","69","755","fullbitautoinfo","0","2017-9-19"
"","70","693","fullbitautoinfo","0","2017-9-19"
"","70","25","fullbitautoinfo","0","2017-9-19"
"","70","657","fullbitautoinfo","0","2017-9-19"
"","70","755","fullbitautoinfo","0","2017-9-19"
"","70","1126","fullbitautoinfo","0","2017-9-19"
"","1481","1482","bitautoinfoaddseginfo","2","2017-9-19"
"","1481","1327","bitautoinfoaddseginfo","2","2017-9-19"
"","1481","1258","bitautoinfoaddseginfo","2","2017-9-19"
"","1481","1122","bitautoinfoaddseginfo","2","2017-9-19"
"","1481","1125","bitautoinfoaddseginfo","2","2017-9-19"
"","1482","29","fullbitautoinfo","0","2017-9-19"
"","1482","722","fullbitautoinfo","0","2017-9-19"
"","1482","746","fullbitautoinfo","0","2017-9-19"
"","1482","565","fullbitautoinfo","0","2017-9-19"
"","1482","1327","fullbitautoinfo","0","2017-9-19"
"","1080","1583","fullbitautoinfo","0","2017-9-19"
"","1080","2614","fullbitautoinfo","0","2017-9-19"
"","1080","2409","fullbitautoinfo","0","2017-9-19"
"","1080","2420","fullbitautoinfo","0","2017-9-19"
"","1080","2307","fullbitautoinfo","0","2017-9-19"
"","1483","1080","fullbitautoinfo","0","2017-9-19"
"","1483","676","fullbitautoinfo","0","2017-9-19"
"","1483","1204","fullbitautoinfo","0","2017-9-19"
"","1483","1147","fullbitautoinfo","0","2017-9-19"
"","1483","1211","fullbitautoinfo","0","2017-9-19"
"","1147","1085","fullbitautoinfo","0","2017-9-19"
"","1147","1080","fullbitautoinfo","0","2017-9-19"
"","1147","1483","fullbitautoinfo","0","2017-9-19"
"","1147","1204","fullbitautoinfo","0","2017-9-19"
"","1147","1126","fullbitautoinfo","0","2017-9-19"
"","1085","1580","fullbitautoinfo","0","2017-9-19"
"","1085","1998","fullbitautoinfo","0","2017-9-19"
"","1085","501","fullbitautoinfo","0","2017-9-19"
"","1085","820","fullbitautoinfo","0","2017-9-19"
"","1085","1583","fullbitautoinfo","0","2017-9-19"
"","73","833","bitautoinfoaddseginfo","3","2017-9-19"
"","73","1772","bitautoinfoaddseginfo","3","2017-9-19"
"","73","349","bitautoinfoaddseginfo","3","2017-9-19"
"","73","1127","bitautoinfoaddseginfo","3","2017-9-19"
"","73","1996","bitautoinfoaddseginfo","3","2017-9-19"
"","74","1741","bitautoinfoaddseginfo","1","2017-9-19"
"","74","2308","bitautoinfoaddseginfo","1","2017-9-19"
"","74","2248","bitautoinfoaddseginfo","1","2017-9-19"
"","74","2274","bitautoinfoaddseginfo","1","2017-9-19"
"","74","350","bitautoinfoaddseginfo","1","2017-9-19"
"","1484","2143","fullbitautoinfo","0","2017-9-19"
"","1484","1308","fullbitautoinfo","0","2017-9-19"
"","1484","74","fullbitautoinfo","0","2017-9-19"
"","1484","2143","fullbitautoinfo","0","2017-9-19"
"","1484","77","fullbitautoinfo","0","2017-9-19"
"","75","1742","fullbitautoinfo","0","2017-9-19"
"","75","2579","fullbitautoinfo","0","2017-9-19"
"","75","2171","fullbitautoinfo","0","2017-9-19"
"","75","2274","fullbitautoinfo","0","2017-9-19"
"","75","2616","fullbitautoinfo","0","2017-9-19"
"","76","1081","fullbitautoinfo","0","2017-9-19"
"","76","75","fullbitautoinfo","0","2017-9-19"
"","76","77","fullbitautoinfo","0","2017-9-19"
"","76","2126","fullbitautoinfo","0","2017-9-19"
"","76","751","fullbitautoinfo","0","2017-9-19"
"","77","75","fullbitautoinfo","0","2017-9-19"
"","77","1877","fullbitautoinfo","0","2017-9-19"
"","77","751","fullbitautoinfo","0","2017-9-19"
"","77","28","fullbitautoinfo","0","2017-9-19"
"","77","1989","fullbitautoinfo","0","2017-9-19"
"","1081","751","fullbitautoinfo","0","2017-9-19"
"","1081","76","fullbitautoinfo","0","2017-9-19"
"","1081","77","fullbitautoinfo","0","2017-9-19"
"","1081","2126","fullbitautoinfo","0","2017-9-19"
"","1081","612","fullbitautoinfo","0","2017-9-19"
"","78","31","bitautoinfoaddseginfo","1","2017-9-19"
"","78","2243","bitautoinfoaddseginfo","1","2017-9-19"
"","78","667","bitautoinfoaddseginfo","1","2017-9-19"
"","78","697","bitautoinfoaddseginfo","1","2017-9-19"
"","78","747","bitautoinfoaddseginfo","1","2017-9-19"
"","81","470","bitautoinfoaddseginfo","5","2017-9-19"
"","81","120","bitautoinfoaddseginfo","5","2017-9-19"
"","81","82","bitautoinfoaddseginfo","5","2017-9-19"
"","81","157","bitautoinfoaddseginfo","5","2017-9-19"
"","81","2110","bitautoinfoaddseginfo","5","2017-9-19"
"","82","82","bitautoinfoaddseginfo","4","2017-9-19"
"","82","470","bitautoinfoaddseginfo","4","2017-9-19"
"","82","120","bitautoinfoaddseginfo","4","2017-9-19"
"","82","82","bitautoinfoaddseginfo","4","2017-9-19"
"","82","157","bitautoinfoaddseginfo","4","2017-9-19"
"","1247","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","1247","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","1247","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","1247","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","1247","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","1250","470","bitautoinfoaddseginfo","5","2017-9-19"
"","1250","120","bitautoinfoaddseginfo","5","2017-9-19"
"","1250","82","bitautoinfoaddseginfo","5","2017-9-19"
"","1250","157","bitautoinfoaddseginfo","5","2017-9-19"
"","1250","2110","bitautoinfoaddseginfo","5","2017-9-19"
"","1251","1248","bitautoinfoaddseginfo","1","2017-9-19"
"","1251","2143","bitautoinfoaddseginfo","1","2017-9-19"
"","1251","350","bitautoinfoaddseginfo","1","2017-9-19"
"","1251","1252","bitautoinfoaddseginfo","1","2017-9-19"
"","1251","1933","bitautoinfoaddseginfo","1","2017-9-19"
"","1252","470","bitautoinfoaddseginfo","5","2017-9-19"
"","1252","120","bitautoinfoaddseginfo","5","2017-9-19"
"","1252","82","bitautoinfoaddseginfo","5","2017-9-19"
"","1252","157","bitautoinfoaddseginfo","5","2017-9-19"
"","1252","2110","bitautoinfoaddseginfo","5","2017-9-19"
"","2286","63","fullbitautoinfo","0","2017-9-19"
"","2286","670","fullbitautoinfo","0","2017-9-19"
"","2286","1219","fullbitautoinfo","0","2017-9-19"
"","2286","73","fullbitautoinfo","0","2017-9-19"
"","2286","64","fullbitautoinfo","0","2017-9-19"
"","2197","674","fullbitautoinfo","0","2017-9-19"
"","2197","73","fullbitautoinfo","0","2017-9-19"
"","2197","63","fullbitautoinfo","0","2017-9-19"
"","2197","2277","fullbitautoinfo","0","2017-9-19"
"","2197","1219","fullbitautoinfo","0","2017-9-19"
"","1125","64","fullbitautoinfo","0","2017-9-19"
"","1125","1122","fullbitautoinfo","0","2017-9-19"
"","1125","976","fullbitautoinfo","0","2017-9-19"
"","1125","1122","fullbitautoinfo","0","2017-9-19"
"","1125","622","fullbitautoinfo","0","2017-9-19"
"","1126","1126","fullbitautoinfo","0","2017-9-19"
"","1126","1123","fullbitautoinfo","0","2017-9-19"
"","1126","348","fullbitautoinfo","0","2017-9-19"
"","1126","1123","fullbitautoinfo","0","2017-9-19"
"","1126","1549","fullbitautoinfo","0","2017-9-19"
"","1127","833","bitautoinfoaddseginfo","3","2017-9-19"
"","1127","1772","bitautoinfoaddseginfo","3","2017-9-19"
"","1127","349","bitautoinfoaddseginfo","3","2017-9-19"
"","1127","1127","bitautoinfoaddseginfo","3","2017-9-19"
"","1127","1996","bitautoinfoaddseginfo","3","2017-9-19"
"","2289","73","bitautoinfoaddseginfo","1","2017-9-19"
"","2289","2373","bitautoinfoaddseginfo","1","2017-9-19"
"","2289","350","bitautoinfoaddseginfo","1","2017-9-19"
"","2289","1529","bitautoinfoaddseginfo","1","2017-9-19"
"","2289","1933","bitautoinfoaddseginfo","1","2017-9-19"
"","2202","2134","fullbitautoinfo","0","2017-9-19"
"","2202","2329","fullbitautoinfo","0","2017-9-19"
"","2202","2245","fullbitautoinfo","0","2017-9-19"
"","2202","287","fullbitautoinfo","0","2017-9-19"
"","2202","2140","fullbitautoinfo","0","2017-9-19"
"","2134","2202","fullbitautoinfo","0","2017-9-19"
"","2134","2373","fullbitautoinfo","0","2017-9-19"
"","2134","968","fullbitautoinfo","0","2017-9-19"
"","2134","2229","fullbitautoinfo","0","2017-9-19"
"","2134","2547","fullbitautoinfo","0","2017-9-19"
"","1485","683","fullbitautoinfo","0","2017-9-19"
"","1485","684","fullbitautoinfo","0","2017-9-19"
"","1485","83","fullbitautoinfo","0","2017-9-19"
"","1485","612","fullbitautoinfo","0","2017-9-19"
"","1485","1254","fullbitautoinfo","0","2017-9-19"
"","1371","75","bitautoinfoaddseginfo","5","2017-9-19"
"","1371","751","bitautoinfoaddseginfo","5","2017-9-19"
"","1371","614","bitautoinfoaddseginfo","5","2017-9-19"
"","1371","612","bitautoinfoaddseginfo","5","2017-9-19"
"","1371","2151","bitautoinfoaddseginfo","5","2017-9-19"
"","83","692","bitautoinfoaddseginfo","1","2017-9-19"
"","83","693","bitautoinfoaddseginfo","1","2017-9-19"
"","83","1953","bitautoinfoaddseginfo","1","2017-9-19"
"","83","683","bitautoinfoaddseginfo","1","2017-9-19"
"","83","70","bitautoinfoaddseginfo","1","2017-9-19"
"","87","2300","fullbitautoinfo","0","2017-9-19"
"","87","414","fullbitautoinfo","0","2017-9-19"
"","87","572","fullbitautoinfo","0","2017-9-19"
"","87","1671","fullbitautoinfo","0","2017-9-19"
"","87","940","fullbitautoinfo","0","2017-9-19"
"","2210","201","fullbitautoinfo","0","2017-9-19"
"","2210","2055","fullbitautoinfo","0","2017-9-19"
"","2210","197","fullbitautoinfo","0","2017-9-19"
"","2210","100","fullbitautoinfo","0","2017-9-19"
"","2210","1994","fullbitautoinfo","0","2017-9-19"
"","98","1583","bitautoinfoaddseginfo","5","2017-9-19"
"","98","2019","bitautoinfoaddseginfo","5","2017-9-19"
"","98","284","bitautoinfoaddseginfo","5","2017-9-19"
"","98","556","bitautoinfoaddseginfo","5","2017-9-19"
"","98","859","bitautoinfoaddseginfo","5","2017-9-19"
"","99","1740","fullbitautoinfo","0","2017-9-19"
"","99","1460","fullbitautoinfo","0","2017-9-19"
"","99","213","fullbitautoinfo","0","2017-9-19"
"","99","472","fullbitautoinfo","0","2017-9-19"
"","99","2215","fullbitautoinfo","0","2017-9-19"
"","100","479","fullbitautoinfo","0","2017-9-19"
"","100","2055","fullbitautoinfo","0","2017-9-19"
"","100","462","fullbitautoinfo","0","2017-9-19"
"","100","2215","fullbitautoinfo","0","2017-9-19"
"","100","2553","fullbitautoinfo","0","2017-9-19"
"","101","845","bitautoinfoaddseginfo","5","2017-9-19"
"","101","299","bitautoinfoaddseginfo","5","2017-9-19"
"","101","379","bitautoinfoaddseginfo","5","2017-9-19"
"","101","398","bitautoinfoaddseginfo","5","2017-9-19"
"","101","462","bitautoinfoaddseginfo","5","2017-9-19"
"","102","104","fullbitautoinfo","0","2017-9-19"
"","102","100","fullbitautoinfo","0","2017-9-19"
"","102","462","fullbitautoinfo","0","2017-9-19"
"","102","2055","fullbitautoinfo","0","2017-9-19"
"","102","109","fullbitautoinfo","0","2017-9-19"
"","1486","109","fullbitautoinfo","0","2017-9-19"
"","1486","103","fullbitautoinfo","0","2017-9-19"
"","1486","2281","fullbitautoinfo","0","2017-9-19"
"","1486","1995","fullbitautoinfo","0","2017-9-19"
"","1486","462","fullbitautoinfo","0","2017-9-19"
"","103","1486","fullbitautoinfo","0","2017-9-19"
"","103","2281","fullbitautoinfo","0","2017-9-19"
"","103","109","fullbitautoinfo","0","2017-9-19"
"","103","2370","fullbitautoinfo","0","2017-9-19"
"","103","2090","fullbitautoinfo","0","2017-9-19"
"","104","100","fullbitautoinfo","0","2017-9-19"
"","104","479","fullbitautoinfo","0","2017-9-19"
"","104","109","fullbitautoinfo","0","2017-9-19"
"","104","462","fullbitautoinfo","0","2017-9-19"
"","104","2308","fullbitautoinfo","0","2017-9-19"
"","105","1580","fullbitautoinfo","0","2017-9-19"
"","105","1998","fullbitautoinfo","0","2017-9-19"
"","105","501","fullbitautoinfo","0","2017-9-19"
"","105","820","fullbitautoinfo","0","2017-9-19"
"","105","1583","fullbitautoinfo","0","2017-9-19"
"","106","2113","fullbitautoinfo","0","2017-9-19"
"","106","1529","fullbitautoinfo","0","2017-9-19"
"","106","2368","fullbitautoinfo","0","2017-9-19"
"","106","2165","fullbitautoinfo","0","2017-9-19"
"","106","379","fullbitautoinfo","0","2017-9-19"
"","107","1487","fullbitautoinfo","0","2017-9-19"
"","107","169","fullbitautoinfo","0","2017-9-19"
"","107","2113","fullbitautoinfo","0","2017-9-19"
"","107","1257","fullbitautoinfo","0","2017-9-19"
"","107","1966","fullbitautoinfo","0","2017-9-19"
"","1487","169","fullbitautoinfo","0","2017-9-19"
"","1487","2140","fullbitautoinfo","0","2017-9-19"
"","1487","2113","fullbitautoinfo","0","2017-9-19"
"","1487","1257","fullbitautoinfo","0","2017-9-19"
"","1487","2424","fullbitautoinfo","0","2017-9-19"
"","1335","103","fullbitautoinfo","0","2017-9-19"
"","1335","109","fullbitautoinfo","0","2017-9-19"
"","1335","1964","fullbitautoinfo","0","2017-9-19"
"","1335","496","fullbitautoinfo","0","2017-9-19"
"","1335","881","fullbitautoinfo","0","2017-9-19"
"","2113","169","fullbitautoinfo","0","2017-9-19"
"","2113","2140","fullbitautoinfo","0","2017-9-19"
"","2113","1257","fullbitautoinfo","0","2017-9-19"
"","2113","2579","fullbitautoinfo","0","2017-9-19"
"","2113","1933","fullbitautoinfo","0","2017-9-19"
"","109","462","fullbitautoinfo","0","2017-9-19"
"","109","2055","fullbitautoinfo","0","2017-9-19"
"","109","100","fullbitautoinfo","0","2017-9-19"
"","109","479","fullbitautoinfo","0","2017-9-19"
"","109","1486","fullbitautoinfo","0","2017-9-19"
"","1529","2113","fullbitautoinfo","0","2017-9-19"
"","1529","106","fullbitautoinfo","0","2017-9-19"
"","1529","2113","fullbitautoinfo","0","2017-9-19"
"","1529","456","fullbitautoinfo","0","2017-9-19"
"","1529","2229","fullbitautoinfo","0","2017-9-19"
"","2170","2308","fullbitautoinfo","0","2017-9-19"
"","2170","2617","fullbitautoinfo","0","2017-9-19"
"","2170","2159","fullbitautoinfo","0","2017-9-19"
"","2170","2113","fullbitautoinfo","0","2017-9-19"
"","2170","124","fullbitautoinfo","0","2017-9-19"
"","110","1122","bitautoinfoaddseginfo","5","2017-9-19"
"","110","1125","bitautoinfoaddseginfo","5","2017-9-19"
"","110","346","bitautoinfoaddseginfo","5","2017-9-19"
"","110","1219","bitautoinfoaddseginfo","5","2017-9-19"
"","110","1764","bitautoinfoaddseginfo","5","2017-9-19"
"","111","2109","fullbitautoinfo","0","2017-9-19"
"","111","1764","fullbitautoinfo","0","2017-9-19"
"","111","1135","fullbitautoinfo","0","2017-9-19"
"","111","110","fullbitautoinfo","0","2017-9-19"
"","111","2214","fullbitautoinfo","0","2017-9-19"
"","112","424","fullbitautoinfo","0","2017-9-19"
"","112","1466","fullbitautoinfo","0","2017-9-19"
"","112","1913","fullbitautoinfo","0","2017-9-19"
"","112","612","fullbitautoinfo","0","2017-9-19"
"","112","628","fullbitautoinfo","0","2017-9-19"
"","114","350","bitautoinfoaddseginfo","5","2017-9-19"
"","114","2143","bitautoinfoaddseginfo","5","2017-9-19"
"","114","2214","bitautoinfoaddseginfo","5","2017-9-19"
"","114","1877","bitautoinfoaddseginfo","5","2017-9-19"
"","114","2111","bitautoinfoaddseginfo","5","2017-9-19"
"","119","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","119","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","119","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","119","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","119","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","120","100","fullbitautoinfo","0","2017-9-19"
"","120","1772","fullbitautoinfo","0","2017-9-19"
"","120","2215","fullbitautoinfo","0","2017-9-19"
"","120","1505","fullbitautoinfo","0","2017-9-19"
"","120","479","fullbitautoinfo","0","2017-9-19"
"","1772","479","fullbitautoinfo","0","2017-9-19"
"","1772","127","fullbitautoinfo","0","2017-9-19"
"","1772","2055","fullbitautoinfo","0","2017-9-19"
"","1772","462","fullbitautoinfo","0","2017-9-19"
"","1772","2308","fullbitautoinfo","0","2017-9-19"
"","1740","2215","fullbitautoinfo","0","2017-9-19"
"","1740","99","fullbitautoinfo","0","2017-9-19"
"","1740","1460","fullbitautoinfo","0","2017-9-19"
"","1740","2405","fullbitautoinfo","0","2017-9-19"
"","1740","121","fullbitautoinfo","0","2017-9-19"
"","121","699","bitautoinfoaddseginfo","5","2017-9-19"
"","121","1740","bitautoinfoaddseginfo","5","2017-9-19"
"","121","194","bitautoinfoaddseginfo","5","2017-9-19"
"","121","2067","bitautoinfoaddseginfo","5","2017-9-19"
"","121","213","bitautoinfoaddseginfo","5","2017-9-19"
"","2159","2308","fullbitautoinfo","0","2017-9-19"
"","2159","2617","fullbitautoinfo","0","2017-9-19"
"","2159","124","fullbitautoinfo","0","2017-9-19"
"","2159","1661","fullbitautoinfo","0","2017-9-19"
"","2159","2038","fullbitautoinfo","0","2017-9-19"
"","124","1992","fullbitautoinfo","0","2017-9-19"
"","124","1741","fullbitautoinfo","0","2017-9-19"
"","124","2207","fullbitautoinfo","0","2017-9-19"
"","124","1767","fullbitautoinfo","0","2017-9-19"
"","124","2308","fullbitautoinfo","0","2017-9-19"
"","2579","1257","fullbitautoinfo","0","2017-9-19"
"","2579","1933","fullbitautoinfo","0","2017-9-19"
"","2579","169","fullbitautoinfo","0","2017-9-19"
"","2579","2140","fullbitautoinfo","0","2017-9-19"
"","2579","2616","fullbitautoinfo","0","2017-9-19"
"","1257","169","fullbitautoinfo","0","2017-9-19"
"","1257","2579","fullbitautoinfo","0","2017-9-19"
"","1257","2140","fullbitautoinfo","0","2017-9-19"
"","1257","1933","fullbitautoinfo","0","2017-9-19"
"","1257","2245","fullbitautoinfo","0","2017-9-19"
"","2265","2229","fullbitautoinfo","0","2017-9-19"
"","2265","2275","fullbitautoinfo","0","2017-9-19"
"","2265","1489","fullbitautoinfo","0","2017-9-19"
"","2265","1488","fullbitautoinfo","0","2017-9-19"
"","2265","1257","fullbitautoinfo","0","2017-9-19"
"","125","2159","fullbitautoinfo","0","2017-9-19"
"","125","2308","fullbitautoinfo","0","2017-9-19"
"","125","2215","fullbitautoinfo","0","2017-9-19"
"","125","2617","fullbitautoinfo","0","2017-9-19"
